# for file format info please take a look at /input/others/txt_file_description.txt
general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
5            0.0005         100            2.5            output

particles:
# origin             velocity         mass    type     old_force
27.0442 12.9639 0     20.8622 -21.9202 0     1     0     51.9264 159.761 0     
23.8295 7.87817 0     -15.1559 -6.9302 0     1     0     -97.3611 27.6443 0     
26.4394 14.0142 0     10.8948 11.0795 0     1     0     -400.39 -582.764 0     
30.816 2.80112 0     -12.4159 -6.9288 0     1     0     1092.61 416.813 0     
26.3365 8.70342 0     -11.9684 14.2076 0     1     0     -175.431 -3.88989 0     
39.235 2.45617 0     -3.30377 -32.272 0     1     0     -33.9224 22.2309 0     
37.4302 5.9213 0     -22.8247 1.5745 0     1     0     -4486.34 1539.72 0     
15.3741 8.0956 0     -2.02436 -1.71151 0     1     0     32.9877 19.1202 0     
24.6751 3.11135 0     9.0367 -1.94541 0     1     0     7.36668 -45.0376 0     
23.6224 1.63486 0     -10.1692 -9.57592 0     1     0     20.8692 -49.3923 0     
13.637 6.4606 0     2.17425 17.4539 0     1     0     179.372 810.778 0     
20.9479 5.75891 0     -19.365 4.02921 0     1     0     -11.4824 -12.6783 0     
23.8467 10.9591 0     -15.8338 -1.08349 0     1     0     -3633.47 -4711.95 0     
18.9977 4.668 0     2.36289 -29.9069 0     1     0     72.6047 194.171 0     
29.1094 3.91379 0     4.90581 -30.2918 0     1     0     -49.2042 -144.483 0     
24.4395 5.67273 0     23.1882 -0.10719 0     1     0     1273.07 604.995 0     
16.3785 17.0904 0     -21.9232 4.49336 0     1     0     9.03112 -54.931 0     
35.0888 8.81409 0     12.3041 4.11592 0     1     0     2.01673 -14.0238 0     
24.2018 12.3502 0     -2.27677 16.0885 0     1     0     6.88522 154.386 0     
31.0345 1.77086 0     22.1819 -5.56115 0     1     0     -29.7947 -11.024 0     
20.8045 7.17005 0     11.6802 -12.0315 0     1     0     10.6533 -21.017 0     
31.8128 8.80606 0     3.72847 -8.53088 0     1     0     -124.997 4.69997 0     
33.1319 0.371604 0     9.43703 -0.386356 0     1     0     -517.045 2.84917 0     
29.2411 12.0649 0     2.82899 -23.4439 0     1     0     -269.267 -556.359 0     
26.4558 9.76912 0     -15.8345 -9.55483 0     1     0     -1151 -4173.1 0     
39.0132 13.3619 0     17.8867 6.54737 0     1     0     154.16 1134.98 0     
26.6499 10.4092 0     -18.7569 0.30845 0     1     0     1234.37 3990.73 0     
26.4625 19.7685 0     4.7674 -18.2486 0     1     0     -0.741748 -12.8116 0     
18.4751 8.54406 0     1.01966 -13.6558 0     1     0     -109.01 -122.713 0     
23.1445 16.9079 0     -9.94458 21.6952 0     1     0     635.565 -702.77 0     
30.8854 10.5714 0     -9.28906 5.10271 0     1     0     -11.5335 12.3945 0     
37.4474 1.77457 0     -20.7324 -10.9546 0     1     0     -253.872 -216.366 0     
30.1708 2.51204 0     -9.28816 3.01751 0     1     0     -1559.46 -758.059 0     
38.2938 3.1042 0     15.8669 12.4003 0     1     0     205.608 433.903 0     
29.2926 2.66986 0     5.80721 -0.627935 0     1     0     286.828 -131.921 0     
20.7865 9.08329 0     12.9617 -4.95354 0     1     0     67.2287 -9.26454 0     
32.3603 2.19303 0     -5.46987 -29.8117 0     1     0     46.5283 -3.34124 0     
27.949 0.278253 0     -15.6333 -28.0934 0     1     0     -157.844 -104.498 0     
18.8663 13.695 0     -11.9341 -2.2579 0     1     0     -9.05585 -38.4742 0     
30.9793 3.58468 0     18.449 6.58841 0     1     0     11094.2 764.407 0     
26.9383 3.3051 0     -13.4649 5.6107 0     1     0     35.5234 -182.566 0     
33.6675 5.11335 0     0.10304 13.6598 0     1     0     438.948 -848.395 0     
25.6922 2.55984 0     3.82013 7.13191 0     1     0     4.39668 1.6911 0     
37.1704 10.1377 0     2.56868 -3.4814 0     1     0     -50.1627 -134.172 0     
32.1062 20.7615 0     4.79151 1.3974 0     1     0     -147.032 126.407 0     
32.7861 4.904 0     14.16 -12.151 0     1     0     -55.69 -17.6516 0     
31.6713 7.64661 0     20.2364 -1.33817 0     1     0     -558.577 -289.879 0     
28.5462 2.94336 0     3.11005 -14.5067 0     1     0     -222.373 194.276 0     
31.8663 1.35984 0     -3.5019 9.40912 0     1     0     10.6785 -18.011 0     
32.2051 16.1067 0     7.13867 -24.3103 0     1     0     -1.12332 -14.3277 0     
33.3715 5.77148 0     11.8843 -28.8912 0     1     0     -732.016 579.465 0     
41.2677 3.57532 0     -3.67114 -0.664353 0     1     0     -2.01013 -22.2789 0     
25.2109 13.5142 0     8.46047 -9.97333 0     1     0     -27.7932 107.999 0     
36.0299 5.7668 0     10.9038 -1.36821 0     1     0     12.6232 12.3418 0     
30.9598 12.8163 0     1.12413 -21.3048 0     1     0     -82.248 -70.9517 0     
31.9646 4.15275 0     19.0245 -10.7429 0     1     0     9.81692 -24.7196 0     
18.7406 15.098 0     0.35673 -21.8624 0     1     0     -19.8685 -8.65179 0     
26.5891 5.08702 0     3.04975 -15.9528 0     1     0     -129.554 -544.937 0     
33.0066 13.4658 0     -23.8446 -13.963 0     1     0     -32.2044 -52.4609 0     
27.0931 1.77956 0     28.0871 6.09733 0     1     0     22.746 94.7352 0     
36.2406 0.359977 0     -4.65946 7.38429 0     1     0     -127.551 -19.0861 0     
29.3478 10.6226 0     -4.32248 5.82601 0     1     0     -3.71399 -11.1624 0     
33.854 2.18731 0     5.03348 6.38016 0     1     0     3.24094 -10.661 0     
32.3675 0.525717 0     -0.0178745 -12.704 0     1     0     2130.44 3610.4 0     
46.3851 10.2069 0     -1.51833 1.90117 0     1     0     97.3513 217.715 0     
40.0464 9.12012 0     -11.6755 -29.3166 0     1     0     1016.47 -870.598 0     
34.8434 2.99931 0     -2.68798 -2.02888 0     1     0     -1935.62 -1055.35 0     
31.1994 0.182999 0     6.36147 -2.3531 0     1     0     -363.098 76.5063 0     
33.0093 1.56455 0     13.4328 0.154686 0     1     0     29.6441 -51.2784 0     
30.5016 8.514 0     6.17435 3.0187 0     1     0     66.4598 -404.492 0     
32.3985 10.878 0     5.85299 -16.1508 0     1     0     -331.573 -710.827 0     
31.836 5.48206 0     3.16697 4.75965 0     1     0     2113.78 1694.15 0     
40.6878 14.2391 0     14.1684 11.7754 0     1     0     202.02 838.546 0     
19.4946 11.0518 0     -15.8472 4.24193 0     1     0     243.68 73.9034 0     
42.0877 1.50571 0     5.83803 -0.999148 0     1     0     -263.329 -19.4117 0     
36.0466 4.00893 0     2.11411 -21.7412 0     1     0     37.3842 27.6109 0     
33.7872 7.83451e-05 0     7.44447 -0.206613 0     1     0     -300.55 -616.62 0     
38.5926 8.3787 0     14.2133 -15.3753 0     1     0     -138.844 -942.102 0     
36.4397 7.03423 0     15.3334 -11.9726 0     1     0     -255.062 25.0347 0     
30.3556 3.54928 0     5.96577 -21.9549 0     1     0     -11022.7 -440.201 0     
38.286 4.21471 0     -16.4551 -25.0408 0     1     0     86.5289 -546.017 0     
34.9862 2.07397 0     7.97251 2.4486 0     1     0     -65.424 633.106 0     
33.528 12.4493 0     -27.341 -23.3226 0     1     0     -33.7272 24.2877 0     
37.3325 3.50608 0     -17.8553 -26.6364 0     1     0     -0.678042 -13.1614 0     
41.946 14.3647 0     0.585997 -3.01347 0     1     0     14.7254 -61.3737 0     
34.5324 0.0525737 0     19.207 -12.4334 0     1     0     981.964 66.028 0     
42.1153 8.69071 0     -2.31292 -4.19393 0     1     0     -942.779 1306.89 0     
35.5848 4.92956 0     -0.361514 -13.8866 0     1     0     -12.0707 -35.0733 0     
33.7613 3.30378 0     -3.33094 -1.0651 0     1     0     44.9324 -43.8909 0     
28.3413 2.04237 0     -13.628 5.66085 0     1     0     91.038 -141.338 0     
27.9684 4.38281 0     -14.2799 16.4346 0     1     0     -0.363722 -11.0706 0     
31.5702 2.58195 0     4.75091 2.57184 0     1     0     414.207 -110.348 0     
28.2396 6.96229 0     -11.2131 -16.8604 0     1     0     315.025 489.418 0     
33.4569 4.18134 0     -5.16371 -14.8976 0     1     0     -5.57729 -12.3265 0     
42.9564 3.17531 0     2.7066 11.7347 0     1     0     121.699 1535.99 0     
27.4447 7.63951 0     1.25465 8.47421 0     1     0     -27.4282 -20.7462 0     
41.0696 19.6257 0     1.49921 -20.9268 0     1     0     -30.5869 -157.833 0     
27.172 8.68313 0     -14.0092 19.5931 0     1     0     178.436 -17.3022 0     
34.7669 4.24366 0     -5.43164 -7.89081 0     1     0     -0.329668 -14.0501 0     
24.6101 8.87352 0     -11.7857 -1.32047 0     1     0     -2.4745 -14.456 0     
34.7214 14.0019 0     -29.4171 -5.71033 0     1     0     -5.71677 -11.4079 0     
34.6689 5.39508 0     2.63848 -8.99485 0     1     0     33.4468 -58.7677 0     
41.0673 0.847429 0     -4.33984 7.2607 0     1     0     -23.5507 88.5604 0     
40.3865 5.93978 0     -0.533178 10.1459 0     1     0     -139.935 841.005 0     
29.4152 4.71281 0     5.58122 -20.0665 0     1     0     -554.578 419.511 0     
39.505 9.61472 0     -2.70571 8.10952 0     1     0     -992.717 915.659 0     
22.6032 10.6326 0     11.1696 -4.70032 0     1     0     -612.65 1543.95 0     
33.7518 0.847674 0     0.30604 -4.24421 0     1     0     344.474 391.241 0     
39.151 1.11212 0     3.32937 -20.1421 0     1     0     -61.9215 -10.104 0     
41.2697 10.1125 0     16.4141 -28.7867 0     1     0     247.339 276.321 0     
36.7149 14.3299 0     20.0603 -29.9425 0     1     0     0.391698 -13.7785 0     
41.7281 9.4582 0     5.16201 -16.4055 0     1     0     245.574 -95.8664 0     
43.6465 1.96661 0     -12.2516 5.13085 0     1     0     -2.65496 -53.1429 0     
46.776 5.68328 0     -9.30907 -13.8686 0     1     0     -524.845 -85.3972 0     
41.9405 5.9998 0     -9.95548 7.74632 0     1     0     0.239809 -11.5341 0     
35.5469 7.68994 0     2.11317 -4.39268 0     1     0     536.789 562.504 0     
37.2411 6.92281 0     3.45798 1.61653 0     1     0     -1042.36 -2195.47 0     
30.0955 4.3862 0     -0.15163 3.84852 0     1     0     -1195.05 -2155 0     
30.5314 6.48703 0     -1.45865 16.1993 0     1     0     -223.919 125.304 0     
38.0691 5.7024 0     7.56493 -1.52463 0     1     0     4169.05 -396.831 0     
36.8373 11.4703 0     -10.2752 -13.324 0     1     0     -47.7269 61.4434 0     
36.7159 2.39415 0     -13.6913 -3.7107 0     1     0     -10.4719 -1.46179 0     
38.3456 7.21852 0     24.2584 -14.2242 0     1     0     457.27 647.443 0     
39.9029 8.23562 0     -2.19188 -6.20319 0     1     0     -10.7109 -54.4016 0     
33.4499 6.63297 0     -13.9391 -10.9649 0     1     0     -263.038 323.625 0     
40.299 15.7898 0     21.1847 0.413974 0     1     0     329.032 4101.01 0     
29.4047 8.19208 0     4.72371 2.43984 0     1     0     8.47293 -14.9702 0     
43.4855 0.586486 0     5.22176 -22.9801 0     1     0     25.6969 10.5668 0     
37.1631 9.09324 0     7.15406 9.81239 0     1     0     -5517.74 11801.2 0     
53.1497 5.09304 0     17.4028 -18.0437 0     1     0     -461.703 1327.62 0     
45.352 1.45737 0     3.08447 13.5846 0     1     0     1635.8 1220.85 0     
38.8182 11.8818 0     12.5182 -9.73704 0     1     0     -60.9398 -119.804 0     
35.059 1.31547 0     0.72364 2.69502 0     1     0     1.80681 -539.071 0     
40.5397 1.73678 0     15.9689 2.91321 0     1     0     1527.36 -197.952 0     
39.0227 6.31083 0     -2.82383 2.46337 0     1     0     -465.077 -1001.04 0     
36.3321 9.17828 0     6.20231 7.64587 0     1     0     -183.281 5.89277 0     
37.5552 16.3446 0     3.26009 -4.86262 0     1     0     6.35791 94.9962 0     
37.4287 8.53724 0     9.50736 -4.91392 0     1     0     5705.48 -11844.1 0     
35.7105 17.4139 0     -2.60057 13.1176 0     1     0     287.248 638.714 0     
41.3045 7.5805 0     5.24453 8.48021 0     1     0     110.845 383.115 0     
37.0575 0.288482 0     -12.567 -4.83597 0     1     0     237.065 -71.952 0     
40.2341 15.1218 0     1.31973 -8.70496 0     1     0     -269.839 -4075.73 0     
42.2046 12.0634 0     1.96477 -4.56138 0     1     0     1814.83 -2972.18 0     
40.9739 2.46811 0     31.4022 -17.8342 0     1     0     60.0061 97.5247 0     
41.9729 2.54268 0     -9.97376 -28.171 0     1     0     -1562.52 101.697 0     
35.4616 3.34795 0     11.2048 15.6506 0     1     0     1888.97 1017.18 0     
38.1689 4.9984 0     -5.1054 11.5589 0     1     0     -30.7468 -1036.54 0     
31.9715 0.000418803 0     2.80699 -1.03626 0     1     0     -2270.68 -3621.73 0     
38.1188 18.2152 0     -15.8728 0.655966 0     1     0     -306.796 -221.234 0     
46.2166 1.0116 0     1.23568 9.1012 0     1     0     87.7918 328.211 0     
32.673 8.72529 0     9.1583 -25.7156 0     1     0     231.409 542.26 0     
35.0362 7.13278 0     10.2303 -16.3053 0     1     0     -536.006 -587.722 0     
40.9957 9.01829 0     10.0778 -38.3653 0     1     0     -93.9158 -82.5917 0     
37.9677 2.39248 0     3.01613 12.0838 0     1     0     -87.1851 115.975 0     
42.274 7.24701 0     -3.43079 -3.59875 0     1     0     -37.067 -135.69 0     
38.857 17.5513 0     -9.0034 6.75597 0     1     0     253.279 213.732 0     
43.9986 18.274 0     9.83044 -8.98548 0     1     0     -143.273 146.151 0     
35.3888 0.549972 0     -13.3087 16.2779 0     1     0     -29.6814 -132.852 0     
41.2863 2.75553e-05 0     33.8016 -0.0720486 0     1     0     23.6857 -111.355 0     
38.3428 1.66713 0     -2.05353 -13.0668 0     1     0     1016.25 1263.26 0     
38.268 6.46865 0     5.68096 -15.6543 0     1     0     -487.121 -365.977 0     
37.6051 7.50551 0     13.9563 -17.0607 0     1     0     919.885 2282.54 0     
44.6285 0.066463 0     -3.31014 -1.59703 0     1     0     -6.01892 -12.3237 0     
47.71 0.00328626 0     -1.13058 21.1752 0     1     0     -19.0265 -10.0263 0     
39.8135 1.77574 0     -5.30688 13.4857 0     1     0     -1539.24 48.4534 0     
46.8809 11.6789 0     -4.37678 -4.64807 0     1     0     -173.179 -34.8259 0     
41.0362 11.517 0     -11.5065 -11.8243 0     1     0     143.133 78.5113 0     
39.8305 14.3839 0     -9.93305 -8.02322 0     1     0     -198.691 -146.077 0     
44.909 12.8321 0     6.69162 -5.4818 0     1     0     1.2156 -11.1949 0     
40.8898 12.5751 0     -4.81083 -4.00753 0     1     0     7.07062 -69.6397 0     
36.2267 12.5999 0     4.23119 -7.592 0     1     0     559.788 83.2747 0     
42.7751 1.56959e-06 0     14.2274 -0.011707 0     1     0     -24.3803 -30.7625 0     
45.4105 3.54926 0     2.52832 6.95862 0     1     0     -301.742 -488.817 0     
39.4248 3.71506 0     -13.3914 -11.3236 0     1     0     -4.08177 -13.8313 0     
40.3359 11.0682 0     3.69752 -4.75803 0     1     0     -141.756 -101.237 0     
49.8669 3.40762 0     4.71634 -4.38431 0     1     0     819.931 -224.602 0     
46.2673 0.202078 0     14.8744 -2.41107 0     1     0     23.4651 -327.561 0     
45.4236 5.84859 0     -12.0002 -7.01685 0     1     0     19.7366 176.565 0     
49.9994 0.0145531 0     2.07227 22.7928 0     1     0     -594.247 -312.773 0     
47.0294 3.58631 0     -42.6594 5.8628 0     1     0     1141.86 -818.761 0     
42.9474 9.94149 0     -18.4037 0.0173491 0     1     0     -2.79902 -12.5191 0     
45.2409 2.43191 0     5.94301 -9.41777 0     1     0     -131.015 70.1996 0     
47.412 10.6805 0     -8.54925 -23.2883 0     1     0     -626.571 30.3052 0     
43.3411 11.3139 0     5.87464 15.8347 0     1     0     1232.61 333.516 0     
37.4844 10.9267 0     -5.94664 -9.57262 0     1     0     166.796 11.2659 0     
38.0034 1.04002 0     -14.8502 -9.96892 0     1     0     -795.99 -1585.38 0     
54.3766 7.14062 0     0.462433 -1.93997 0     1     0     -0.451129 -14.9923 0     
47.6288 1.34066 0     -17.8879 8.33569 0     1     0     -90.9539 -46.3665 0     
42.6978 2.48764 0     9.20804 -36.3521 0     1     0     948.217 -1692.58 0     
42.8984 1.53435 0     -1.54213 7.13647 0     1     0     178.281 -61.3006 0     
39.5659 6.8016 0     5.27256 8.97024 0     1     0     845.418 782.776 0     
49.4479 2.55316 0     5.64898 12.7149 0     1     0     88.8709 -227.976 0     
39.167 12.663 0     1.46598 3.99593 0     1     0     -198.981 -1532.45 0     
38.9783 5.20668 0     -4.89475 -0.222067 0     1     0     170.171 32.9585 0     
42.6457 11.104 0     17.0888 -12.2996 0     1     0     -1231.82 -359.179 0     
56.9035 2.49574 0     10.2467 2.08665 0     1     0     -38.1138 33.3244 0     
48.2196 5.81738 0     -0.799041 -24.4034 0     1     0     2791.86 173.863 0     
46.3358 3.74137 0     7.53641 10.2237 0     1     0     131.317 -928.911 0     
47.5256 5.77834 0     -17.8402 -11.0086 0     1     0     -2087.69 -106.688 0     
43.8731 6.23821 0     -17.576 -11.2787 0     1     0     2.87992 -11.4388 0     
45.4121 0.709945 0     23.5308 6.67366 0     1     0     -14.5159 -969.099 0     
44.7339 11.4173 0     13.0713 -7.19127 0     1     0     -1980.67 -1264.74 0     
43.1036 8.83699 0     -3.1219 2.35669 0     1     0     32.4593 29.5158 0     
43.3823 4.89235 0     1.64424 11.3253 0     1     0     6292.37 -3045.88 0     
57.0666 4.30732 0     -0.557251 -1.07725 0     1     0     -883.315 -58.4675 0     
46.5047 4.91861 0     -5.52913 2.55115 0     1     0     -670.71 481.678 0     
44.3782 7.41261 0     -15.6023 0.250467 0     1     0     -2.74352 -65.8987 0     
44.7773 5.20605 0     -36.6151 -0.209861 0     1     0     -562.321 83.7718 0     
49.5485 10.282 0     17.0631 -4.20533 0     1     0     -19.9379 -1.65636 0     
55.1368 12.2283 0     -12.9362 3.74671 0     1     0     164.181 -245.359 0     
40.4685 10.0466 0     -17.9005 0.62783 0     1     0     -417.441 -55.0002 0     
48.6521 9.86053 0     20.5969 -10.9924 0     1     0     187.702 607.328 0     
44.6535 1.28868 0     -11.8019 -11.6017 0     1     0     -1825.44 -404.125 0     
43.1366 5.50041 0     -15.9898 -35.3714 0     1     0     -975.251 3667.77 0     
44.0599 3.8868 0     3.071 23.4924 0     1     0     426.549 64.064 0     
44.2572 2.57368 0     9.65808 -1.80286 0     1     0     2727.13 -2456.01 0     
49.9588 1.48593 0     -8.25922 -9.7229 0     1     0     5116.44 1178.46 0     
60.9243 6.97883 0     8.68122 -7.18644 0     1     0     31.1471 -40.544 0     
53.0007 6.73184 0     3.83414 6.35632 0     1     0     153.058 -326.34 0     
40.5113 5.20309 0     7.45089 15.7204 0     1     0     139.012 -860.335 0     
57.8099 7.70247 0     8.66994 -24.7173 0     1     0     -268.522 -276.845 0     
39.0457 10.9516 0     -5.48064 10.4183 0     1     0     5.3926 -26.8467 0     
48.1453 3.05959 0     -1.97884 4.65098 0     1     0     -5.36771 -7.38067 0     
55.563 14.1785 0     17.0506 19.1076 0     1     0     66.568 -44.1121 0     
57.2931 14.9937 0     14.9124 -12.3941 0     1     0     -1669.97 -313.617 0     
41.6519 15.2301 0     -17.0791 6.85182 0     1     0     -17.5294 36.2686 0     
45.2434 15.4639 0     2.16675 -5.64205 0     1     0     -1.18928 -16.6154 0     
55.0708 2.27752 0     1.54622 20.5476 0     1     0     187.046 -219.579 0     
50.9546 5.41908 0     -21.467 3.77527 0     1     0     0.878454 -11.2067 0     
46.4004 6.4288 0     -29.428 4.84479 0     1     0     1390.89 -2037.2 0     
45.9698 2.03394 0     -14.9463 8.43392 0     1     0     232.932 2.22131 0     
44.3973 8.83217 0     -6.62102 -8.30185 0     1     0     1945.38 2261.81 0     
47.0008 4.34336 0     20.4609 -15.1563 0     1     0     501.477 -166.428 0     
58.1364 2.10363 0     -1.14948 11.2844 0     1     0     443.809 -297.938 0     
53.5687 9.52544 0     -0.45005 -28.1844 0     1     0     7.61898 -11.8622 0     
50.8585 3.14308 0     18.2682 -33.9108 0     1     0     -2654.69 1215.67 0     
47.9708 16.3421 0     -16.2032 -9.5315 0     1     0     -405.641 420.955 0     
46.6497 13.0628 0     -16.5037 -23.7611 0     1     0     18.9861 -2.254 0     
49.6015 13.3666 0     2.99002 7.41304 0     1     0     -1077.79 407.418 0     
50.3341 13.8515 0     24.6785 -12.607 0     1     0     79.0678 578.125 0     
45.804 4.20383 0     5.58848 -18.9719 0     1     0     -921.701 1415.88 0     
53.6706 1.88417 0     -8.76953 3.2887 0     1     0     -1114.23 296.148 0     
48.6623 2.60207e-06 0     -12.9014 -0.00012253 0     1     0     19.8552 -10.9189 0     
49.3217 1.35877 0     -10.5092 9.02276 0     1     0     -5517.02 -1216.21 0     
48.2816 8.3797 0     3.37325 -11.6642 0     1     0     -405.677 -1414.4 0     
58.2737 5.69538 0     19.6483 -6.45306 0     1     0     53.2012 -201.085 0     
58.8783 7.24459 0     -14.0236 3.10149 0     1     0     -3.29579 -9.82908 0     
48.1773 10.6365 0     -6.68231 10.5628 0     1     0     588.508 -7.57228 0     
56.8401 0.587707 0     -27.9873 1.68716 0     1     0     1.64792 -10.0746 0     
54.1831 5.20524 0     -12.1436 -18.4658 0     1     0     -8.02797 -47.253 0     
54.5301 9.06836 0     15.5027 3.75775 0     1     0     -327.967 -296.779 0     
46.1087 26.1912 0     4.72911 5.82678 0     1     0     44.1988 -77.7446 0     
53.3814 4.42581 0     10.3829 13.1698 0     1     0     443.999 -1348.2 0     
55.7417 11.3489 0     -17.6369 12.084 0     1     0     -401.421 430.411 0     
55.201 7.77884 0     -12.9972 13.387 0     1     0     -3.79784 -26.5517 0     
54.1779 0.130108 0     0.575648 -29.5478 0     1     0     90.2765 -9.78909 0     
58.3682 2.82236 0     1.66735 -18.7898 0     1     0     53.1728 -91.3247 0     
61.072 3.01663 0     -1.64139 -1.21201 0     1     0     -133.942 352.772 0     
55.5236 8.676 0     -12.1957 -20.988 0     1     0     9.65682 -7.67219 0     
46.6849 16.6454 0     1.318 -33.4289 0     1     0     -56.0126 -1039.57 0     
55.2738 4.1626 0     -4.82291 -1.96892 0     1     0     -13.0813 -14.2496 0     
47.7256 4.78577 0     -8.05657 -4.7653 0     1     0     101.052 46.2625 0     
60.5854 4.09459 0     -1.45446 9.62773 0     1     0     298.565 665.116 0     
47.308 2.647 0     -3.67255 11.1642 0     1     0     -23.7526 -38.2314 0     
55.1182 9.57774 0     0.137998 -4.95971 0     1     0     315.17 267.545 0     
55.4047 15.177 0     -20.8387 -21.0511 0     1     0     -116.482 -216.208 0     
51.82 12.7033 0     8.80759 -2.71939 0     1     0     -10.5563 37.1471 0     
49.1111 6.78328 0     3.79515 14.2686 0     1     0     127.329 -82.4765 0     
54.6103 2.93233 0     1.37016 1.97011 0     1     0     136.8 262.859 0     
52.3502 1.80609 0     -2.21563 -6.41726 0     1     0     -11.005 -26.4626 0     
54.1501 6.09506 0     -19.2481 -2.59255 0     1     0     -0.739694 65.3017 0     
54.3658 1.64413 0     1.40544 -16.6333 0     1     0     1071.17 -381.231 0     
53.3015 0.0978727 0     -0.890995 15.1019 0     1     0     -147.684 -266.477 0     
0.907849 10.8303 0     2.69282 -35.2744 0     1     0     -408.666 84.6013 0     
57.4476 1.77809 0     8.47425 -11.8431 0     1     0     -520.107 -324.782 0     
50.682 0.353218 0     7.72159 6.12917 0     1     0     594.552 295.372 0     
58.625 16.1216 0     -0.722406 6.69766 0     1     0     -802.36 2286.07 0     
41.0853 6.81212 0     -10.6752 -4.81248 0     1     0     -50.9477 -438.622 0     
43.2632 3.97241 0     -16.7171 -14.0301 0     1     0     -351.635 88.4061 0     
49.9729 6.00111 0     7.40994 4.16144 0     1     0     -30.4188 -73.324 0     
46.6642 15.2117 0     4.0144 -6.58863 0     1     0     -7.42292 -13.647 0     
56.4411 15.1371 0     -3.91865 -0.350327 0     1     0     -83.7926 -50.0524 0     
49.6466 19.8762 0     27.2264 -16.7474 0     1     0     665.046 -264.793 0     
58.485 9.02667 0     -0.202293 26.2793 0     1     0     122.206 798.999 0     
47.6135 7.61668 0     4.8917 -24.3179 0     1     0     -184.399 83.3863 0     
58.646 13.311 0     8.66735 18.4738 0     1     0     -477.581 -2752.71 0     
51.6254 1.23149 0     5.47088 -16.372 0     1     0     14.85 -39.373 0     
60.7955 10.5863 0     -8.81781 6.97924 0     1     0     -54.2245 450.552 0     
62.8947 22.7447 0     18.0556 -2.14971 0     1     0     27.5481 -21.2857 0     
51.2779 2.64972 0     -1.62842 0.767254 0     1     0     2591.1 -3093.97 0     
49.7282 18.643 0     3.45751 -0.564326 0     1     0     7.86307 5.37515 0     
49.2847 3.94177 0     11.3563 14.9897 0     1     0     1861.54 6662.62 0     
42.7117 4.85126 0     -26.9608 -17.5868 0     1     0     -5308.1 -614.454 0     
46.0337 6.99853 0     4.00928 0.337895 0     1     0     -1495.96 2216.56 0     
48.7822 25.0759 0     7.99187 -23.3553 0     1     0     2.01686 -13.1092 0     
52.329 17.1922 0     -12.582 12.6223 0     1     0     5986.15 9738.43 0     
50.4955 8.67837 0     -6.38232 -14.3783 0     1     0     1.04979 -11.0504 0     
61.0505 16.3902 0     -10.3866 -19.0731 0     1     0     -2.49471 -11.3505 0     
56.8083 8.32055 0     8.835 17.7046 0     1     0     0.927553 -12.7571 0     
53.5054 0.890026 0     14.2476 15.5194 0     1     0     58.1964 240.618 0     
55.7951 0.322874 0     0.452169 -1.79573 0     1     0     0.0177636 -8.9816 0     
0.643683 5.29458 0     -5.44987 15.4709 0     1     0     1000.98 1393.56 0     
51.7722 0.254927 0     12.1217 -7.207 0     1     0     0.00457905 -19.4922 0     
57.1041 17.3923 0     -20.2173 1.27818 0     1     0     14.279 -4.68538 0     
59.5959 16.3671 0     12.157 16.0538 0     1     0     6.59043 -11.5295 0     
48.4537 1.63765 0     -0.0958358 -6.13348 0     1     0     53.2922 35.8017 0     
51.7537 8.93117 0     12.9678 -16.2698 0     1     0     -0.332663 -11.214 0     
0.31354 21.5114 0     -2.06564 26.5848 0     1     0     145.684 182.946 0     
53.0197 2.41971 0     3.79263 3.03057 0     1     0     -124.142 88.3027 0     
50.7603 1.49251 0     20.9187 -4.71499 0     1     0     393.783 2.5324 0     
47.1359 30.766 0     -5.75145 29.2701 0     1     0     -169.473 -28.3987 0     
60.0313 3.60861 0     -7.58057 -12.0376 0     1     0     -863.259 -1184.97 0     
62.0647 1.68099 0     6.96578 -5.25263 0     1     0     83.92 -120.875 0     
0.618283 18.4728 0     17.7564 -0.579838 0     1     0     -2483.72 1497.2 0     
58.0302 19.2666 0     -19.2895 1.7724 0     1     0     -127.006 -685.548 0     
56.9402 12.9749 0     14.6501 -18.164 0     1     0     69.5151 10.1445 0     
56.0853 12.6857 0     -19.4775 -12.2285 0     1     0     -68.2264 -37.7067 0     
62.6136 15.7173 0     -18.7078 -14.673 0     1     0     -1072.69 846.539 0     
62.5039 18.8994 0     4.22644 -3.25978 0     1     0     3.35401 -13.5024 0     
56.0994 5.9904 0     10.4711 -31.2746 0     1     0     13.9191 -22.7164 0     
54.9245 10.8471 0     9.99 -6.19453 0     1     0     -193.84 88.1662 0     
45.5536 5.02015 0     14.876 10.4397 0     1     0     483.352 -139.492 0     
60.8136 29.1871 0     -5.07894 -0.625312 0     1     0     1782.64 2833.89 0     
55.6385 19.5244 0     -1.79476 9.578 0     1     0     11.4066 -119.522 0     
52.1534 13.6571 0     13.3396 -9.91054 0     1     0     62.9719 -5.71083 0     
59.5951 0.0386272 0     1.61328 -11.9179 0     1     0     8.74893 -202.681 0     
61.1621 3.7429e-06 0     -13.3553 0.00246294 0     1     0     0.699321 -11.9186 0     
57.9781 0.935896 0     -11.7797 -1.18716 0     1     0     3.93385 -15.0198 0     
51.8096 4.68197 0     10.6734 -7.91833 0     1     0     -1.18417 -13.5672 0     
